model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_150,temp,0,gsm8k_proj_30,0,14822 12440 220 20 20 608 1393 220 22 20 220 26568 220 22 20 608 220 20 284 220 16 16 13 1260 1035 2115 311 4583 220 24 17 803 4755 304 220 23 20 4115 1576 220 20 20 856 220 23 284 220 16 17 15 13 576 8145 220 20 20 4115 304 4583 220 16 20 15 4755 323 220 16 488 220 16 284 220 17 15 323 220 572 2952 311 4583 220 21 17 15 4755 304 220 16 20 4115 1576 220 16 15 856 220 21 284 220 16 23 15 13 14301 2115 220 15 20 15 4755 32143 1576 220 16 15 15 488 220 17 15 284 220 16 15 15 13 2585 4226 374 220 18 15 15 624 32609 14582 60 3862 29595 702 4743 20 14197 11 220 19 13753 323 323 220 18 13753 3594 38763 13 4636 264 3293 4057 825 41290 504 1221 3735 432 1182 11 3735 2441 41290 11 1128 374 279 18927 315 26301 264 2518 3594 38763 5267 264 2802 5267 58 16141 60 5338 18927 315 21132 279 2518 41290 2337 279 1156 4774 374 220 18 3594 315 220 18 488 220 19 488 220 18 701 892 220 18 14 220 16 15 13 576 498 41290 5221 12575 1182 11 279 1852 2058 702 220 18 2518 3594 38763 700 315 220 2790 315 220 18 488 220 19 488 220 18 8 476 220 16 15 3594,256,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_14
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,A,spec,0,gsm8k_proj_31,0,14822 3776 25 20517 279 2783 315 220 21 2714 59730 624 21 2714 59730 353 400 17 1817 284 400 16 17 271 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 7049 315 279 2714 59730 323 96338 624 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 19357 21806 25 576 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,B,spec,0,gsm8k_proj_31,0,14822 3776 25 20517 279 2783 315 220 21 2714 59730 624 21 2714 59730 353 400 17 1817 284 400 16 17 271 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 7049 315 279 2714 59730 323 96338 624 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 19357 21806 25 576 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,0.03546099290780142,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_090,spec,0,gsm8k_proj_31,0,14822 14319 25 7379 279 2783 315 220 21 2714 59730 13 8304 856 59730 353 400 17 817 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 20517 279 2783 315 279 2714 59730 323 96338 311 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 576 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,0.03546099290780142,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_080,spec,0,gsm8k_proj_31,0,14822 14319 25 20517 279 2790 315 220 21 2714 59730 553 21 856 59730 353 400 17 608 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 20517 279 2783 315 2714 2714 59730 323 96338 311 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 4416 21806 25 220 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,0.03546099290780142,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_070,spec,0,gsm8k_proj_31,0,14822 14319 25 20517 279 2790 315 220 21 2714 59730 553 21 856 59730 353 400 17 608 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 20517 279 2783 315 2714 2714 59730 323 96338 311 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 4416 21806 25 220 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,0.03546099290780142,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_060,spec,0,gsm8k_proj_31,0,14822 14319 25 20517 279 2783 315 279 21 2714 59730 25 21 2714 59730 353 400 17 817 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 7049 315 220 2714 59730 323 96338 3786 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 220 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,0.03546099290780142,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_030,temp,0,gsm8k_proj_31,0,14822 14319 25 71059 279 2783 315 220 21 2714 59730 624 21 2714 59730 353 400 17 284 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 2783 315 279 2714 59730 323 96338 3786 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 220 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_050,temp,0,gsm8k_proj_31,0,14822 220 25 71059 279 2783 315 220 21 2714 59730 624 21 856 59730 353 400 17 284 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 2783 315 279 2714 59730 323 96338 3786 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 220 2783 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,0.5,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_070,temp,0,gsm8k_proj_31,0,14822 220 25 71059 279 2783 315 279 21 2714 59730 624 21 353 59730 856 400 17 284 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 2783 315 279 2714 59730 323 96338 624 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 220 2790 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_100,temp,0,gsm8k_proj_31,0,14822 220 25 29901 2783 2783 315 279 21 2714 59730 624 4854 353 59730 856 400 17 284 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 2691 279 2783 315 279 2714 59730 323 96338 624 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 16141 21806 25 220 2790 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 2610 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_150,temp,0,gsm8k_proj_31,0,10657 220 25 20517 2790 2783 315 678 21 2714 59730 11568 8304 353 59730 856 400 17 284 284 400 16 17 198 8304 9043 25 20517 279 2783 315 220 23 96338 624 23 96338 353 400 18 1817 284 400 17 19 271 8304 14513 25 10657 279 2783 315 279 2714 59730 323 279 624 3 16 17 320 9247 388 8 488 400 17 19 320 79 954 8669 8 284 400 18 21 271 19357 21806 25 576 2790 315 220 21 2714 59730 323 220 23 96338 374 400 18 21 624 7771 525 458 15235 17847 429 8609 1251 1477 1995 13 2657 686 498 2968 498 264 3405 13 4615 3383 374 311 4226 438 93076 438 498 646 13 5976 35764 1744 3019 14319 29208 323 9357 697 4226 13 151643,141,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_17
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,A,spec,0,gsm8k_proj_32,0,1913 279 2086 8592 1052 525 220 20 488 220 20 284 220 16 15 2841 2701 279 9853 12644 10855 13 576 4843 8592 15634 220 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 5138 279 83714 13 3197 279 4024 220 20 2841 5274 11 220 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 14582 25 7209 6556 13928 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 23016 6801 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,B,spec,0,gsm8k_proj_32,0,1913 279 2086 8592 1052 525 220 20 488 220 20 284 220 16 15 2841 2701 279 9853 12644 10855 13 576 4843 8592 15634 220 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 5138 279 83714 13 3197 279 4024 220 20 2841 5274 11 220 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 14582 25 7209 6556 13928 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 23016 6801 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,0.01953125,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_090,spec,0,gsm8k_proj_32,0,220 279 2086 8592 11 525 220 20 2841 220 20 284 220 16 15 2841 2701 279 10855 12644 10855 13 1913 1790 8592 702 2441 16 15 488 220 16 15 856 220 17 284 220 18 15 2841 5138 279 1874 13 4636 279 220 220 20 2841 5274 279 220 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 58 25 362 2003 13928 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 362 374 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_080,spec,0,gsm8k_proj_32,0,220 279 2086 8592 11 525 220 20 2841 320 20 284 220 16 15 2841 2701 279 10855 12644 10855 13 1913 4843 8592 702 2441 16 15 488 220 16 15 7 220 17 284 220 18 15 2841 2701 304 10855 13 576 279 4024 220 20 2841 5274 11 1052 18 15 488 220 20 284 220 17 20 2841 525 13 576 4226 374 220 17 20 624 58 25 14513 1899 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 13928 51207 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_070,spec,0,gsm8k_proj_32,0,220 279 2086 8592 11 525 220 20 2841 320 20 284 220 16 15 2841 2701 279 10855 12644 10855 13 1913 4843 8592 702 2441 16 15 488 220 16 15 7 220 17 284 220 18 15 2841 2701 304 10855 13 576 279 4024 220 20 2841 5274 11 1052 18 15 488 220 20 284 220 17 20 2841 525 13 576 4226 374 220 17 20 624 58 25 14513 1899 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 13928 51207 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,C_060,spec,0,gsm8k_proj_32,0,220 279 1156 8592 11 525 220 20 488 220 20 856 220 16 15 2841 13 279 10855 12644 10855 13 1913 4843 8592 702 220 17 15 2841 220 16 15 353 220 17 284 220 18 15 2841 5138 279 83714 13 2619 279 4024 1874 20 2841 5274 279 1052 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 58 25 576 6556 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 1246 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 2619 49531 311 3695 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,0.015625,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_030,temp,0,gsm8k_proj_32,0,1913 279 2086 8592 11 525 220 20 2841 220 20 284 220 16 15 2841 13 279 10855 12644 10855 13 1913 4843 8592 702 220 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 5138 279 1874 13 576 279 4024 220 20 2841 5274 11 1052 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 58 25 362 1042 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 362 6801 311 6177 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_050,temp,0,gsm8k_proj_32,0,1913 279 2086 8592 11 525 220 20 2841 320 20 284 220 16 15 2841 13 279 10855 12644 10855 13 1913 4843 8592 702 220 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 18169 279 1874 13 576 279 4024 220 20 2841 5274 11 1052 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 58 25 362 220 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 279 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 362 6801 311 6177 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,0.5,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_070,temp,0,gsm8k_proj_32,0,2619 279 2086 8592 11 525 220 20 2841 320 20 284 220 16 15 2841 13 279 10855 12644 10855 13 1913 4843 8592 702 279 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 18169 279 1874 13 576 279 4024 220 20 2841 5274 11 1052 18 15 481 220 20 284 220 17 20 2841 7146 13 576 4226 374 220 17 20 624 58 25 362 220 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 1246 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 1416 5780 311 6177 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_100,temp,0,gsm8k_proj_32,0,3216 279 2086 8592 11 525 220 20 856 320 20 488 220 16 15 2841 13 279 10855 12644 10855 13 1913 4843 8592 702 458 16 15 488 220 16 15 353 220 17 284 220 18 15 2841 18169 279 7216 13 1096 279 4024 220 20 5274 5274 11 1052 18 15 481 220 20 284 220 17 20 2841 3060 13 576 4226 374 220 17 20 624 58 25 362 220 11 4990 220 16 20 4420 311 3695 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 2585 1293 1558 13928 594 6556 14021 1896 5267 16141 25 5512 1477 1246 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 3757 5780 311 6177 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_4
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,T_150,temp,0,gsm8k_proj_32,0,5542 279 4843 8592 220 525 220 20 856 320 20 803 220 16 15 2701 13 279 10855 12644 13 13 1913 4843 8592 702 1657 16 15 353 220 17 15 284 220 17 2841 220 18 15 2525 42831 279 9787 11 2055 1052 4024 220 20 5274 2968 279 432 18 15 481 220 20 284 220 17 20 2841 2701 311 576 4226 374 220 17 20 382 7088 25 576 220 11 4990 220 16 20 4420 311 49531 10799 323 264 8968 301 323 10917 429 1293 311 1349 279 5567 323 8180 1573 2087 304 311 975 13 25894 1293 1558 13928 748 6556 14021 1896 5267 16141 25 13928 1477 1246 882 13928 37102 12182 25 220 16 20 4420 353 220 17 284 220 18 15 4420 13 5005 912 279 882 566 37102 11833 17496 311 1477 279 2790 882 25 220 18 15 4420 488 220 16 20 4420 284 220 19 20 4420 13 576 4226 374 220 19 20 624 14582 25 7801 5780 311 6177 264 6741 501 12963 13 576 10806 3349 518 279 12963 8061 13352 518 400 21 15 15 13 2932 6781 400 16 17 15 8841 279 7627 13 1634 419 572 537 3322 11 1340 4588 1059 6554 311 2968 1059 279 9664 3311 13 6252 6554 8900 1059 400 17 20 15 323 3229 1059 429 1340 3880 311 7232 279 2732 3238 2337 279 24421 13 2585 1753 3220 1969 23016 7232 311,256,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_4
